laga_id,game,kode,jenis,urutan,hero
S10R014,2,BTR,ban,4,Benedetta
S10R014,2,BTR,ban,5,Balmond
S10R014,2,RRQ,pick,1,Esmeralda
S10R014,2,RRQ,pick,2,Karina
S10R014,2,RRQ,pick,3,Valentina
S10R014,2,RRQ,pick,4,Beatrix
S10R014,2,RRQ,pick,5,Diggie
S10R014,2,RRQ,ban,1,Natalia
S10R014,2,RRQ,ban,2,Faramis
S10R014,2,RRQ,ban,3,Phoveus
S10R014,2,RRQ,ban,4,Masha
S10R014,2,RRQ,ban,5,Mathilda
S10R014,3,BTR,pick,1,Paquito
S10R014,3,BTR,pick,2,Akai
S10R014,3,BTR,pick,3,Cecilion
S10R014,3,BTR,pick,4,Claude
S10R014,3,BTR,pick,5,Rafaela
S10R014,3,BTR,ban,1,Fanny
S10R014,3,BTR,ban,2,Ling
S10R014,3,BTR,ban,3,Franco
S10R014,3,BTR,ban,4,Benedetta
S10R014,3,BTR,ban,5,Atlas
S10R014,3,RRQ,pick,1,Esmeralda
S10R014,3,RRQ,pick,2,Lancelot
S10R014,3,RRQ,pick,3,Yve
S10R014,3,RRQ,pick,4,Wanwan
S10R014,3,RRQ,pick,5,Lolita
S10R014,3,RRQ,ban,1,Natalia
S10R014,3,RRQ,ban,2,Faramis
S10R014,3,RRQ,ban,3,Valentina
S10R014,3,RRQ,ban,4,Uranus
S10R014,3,RRQ,ban,5,Dyrroth
S10R015,1,AURA,pick,1,Dyrroth
S10R015,1,AURA,pick,2,Aamon
S10R015,1,AURA,pick,3,Yve
S10R015,1,AURA,pick,4,Popol and Kupa
S10R015,1,AURA,pick,5,Kadita
S10R015,1,AURA,ban,1,Julian
S10R015,1,AURA,ban,2,Wanwan
S10R015,1,AURA,ban,3,Valentina
S10R015,1,AURA,ban,4,Natalia
S10R015,1,AURA,ban,5,Ruby
S10R015,1,AE,pick,1,Esmeralda
S10R015,1,AE,pick,2,Balmond
S10R015,1,AE,pick,3,Lylia
S10R015,1,AE,pick,4,Beatrix
S10R015,1,AE,pick,5,Mathilda
S10R015,1,AE,ban,1,Faramis
S10R015,1,AE,ban,2,Fanny
S10R015,1,AE,ban,3,Akai
S10R015,1,AE,ban,4,Yu Zhong
S10R015,1,AE,ban,5,Brody
S10R015,2,AURA,pick,1,Paquito
S10R015,2,AURA,pick,2,Natalia
S10R015,2,AURA,pick,3,Yve
S10R015,2,AURA,pick,4,Yu Zhong
S10R015,2,AURA,pick,5,Rafaela
S10R015,2,AURA,ban,1,Julian
S10R015,2,AURA,ban,2,Wanwan
S10R015,2,AURA,ban,3,Valentina
S10R015,2,AURA,ban,4,Hilda
S10R015,2,AURA,ban,5,Ruby
S10R015,2,AE,pick,1,Esmeralda
S10R015,2,AE,pick,2,Hayabusa
S10R015,2,AE,pick,3,Lylia
S10R015,2,AE,pick,4,Beatrix
S10R015,2,AE,pick,5,Chou
S10R015,2,AE,ban,1,Faramis
S10R015,2,AE,ban,2,Fanny
S10R015,2,AE,ban,3,Akai
S10R015,2,AE,ban,4,Kadita
S10R015,2,AE,ban,5,Dyrroth
S10R015,3,AURA,pick,1,Esmeralda
S10R015,3,AURA,pick,2,Ling
S10R015,3,AURA,pick,3,Yve
S10R015,3,AURA,pick,4,Melissa
S10R015,3,AURA,pick,5,Kadita
S10R015,3,AURA,ban,1,Julian
S10R015,3,AURA,ban,2,Fanny
S10R015,3,AURA,ban,3,Wanwan
S10R015,3,AURA,ban,4,Chou
S10R015,3,AURA,ban,5,Ruby
S10R015,3,AE,pick,1,Paquito
S10R015,3,AE,pick,2,Baxia
S10R015,3,AE,pick,3,Valentina
S10R015,3,AE,pick,4,Claude
S10R015,3,AE,pick,5,Lolita
S10R015,3,AE,ban,1,Faramis
S10R015,3,AE,ban,2,Beatrix
S10R015,3,AE,ban,3,Akai
S10R015,3,AE,ban,4,Natalia
S10R015,3,AE,ban,5,Brody
S10R016,1,EVOS,pick,1,Esmeralda
S10R016,1,EVOS,pick,2,Akai
S10R016,1,EVOS,pick,3,Yve
S10R016,1,EVOS,pick,4,Popol and Kupa
S10R016,1,EVOS,pick,5,Chou
S10R016,1,EVOS,ban,1,Natalia
S10R016,1,EVOS,ban,2,Paquito
S10R016,1,EVOS,ban,3,Fanny
S10R016,1,EVOS,ban,4,Dyrroth
S10R016,1,EVOS,ban,5,Lunox
S10R016,1,ONIC,pick,1,Balmond
S10R016,1,ONIC,pick,2,Julian
S10R016,1,ONIC,pick,3,Xavier
S10R016,1,ONIC,pick,4,Beatrix
S10R016,1,ONIC,pick,5,Franco
S10R016,1,ONIC,ban,1,Wanwan
S10R016,1,ONIC,ban,2,Faramis
S10R016,1,ONIC,ban,3,Valentina
S10R016,1,ONIC,ban,4,Claude
S10R016,1,ONIC,ban,5,Atlas
S10R016,2,EVOS,pick,1,Phoveus
S10R016,2,EVOS,pick,2,Akai
S10R016,2,EVOS,pick,3,Valentina
S10R016,2,EVOS,pick,4,Clint
S10R016,2,EVOS,pick,5,Diggie
S10R016,2,EVOS,ban,1,Natalia
S10R016,2,EVOS,ban,2,Fanny
S10R016,2,EVOS,ban,3,Beatrix
S10R016,2,EVOS,ban,4,Esmeralda
S10R016,2,EVOS,ban,5,Uranus
S10R016,2,ONIC,pick,1,Paquito
S10R016,2,ONIC,pick,2,Julian
S10R016,2,ONIC,pick,3,Cecilion
S10R016,2,ONIC,pick,4,Wanwan
S10R016,2,ONIC,pick,5,Angela
S10R016,2,ONIC,ban,1,Wanwan
S10R016,2,ONIC,ban,2,Julian
S10R016,2,ONIC,ban,3,Paquito
S10R016,2,ONIC,ban,4,Claude
S10R016,2,ONIC,ban,5,Popol and Kupa
S10R016,3,EVOS,pick,1,Paquito
S10R016,3,EVOS,pick,2,Akai
S10R016,3,EVOS,pick,3,Xavier
S10R016,3,EVOS,pick,4,Brody
S10R016,3,EVOS,pick,5,Kadita
S10R016,3,EVOS,ban,1,Natalia
S10R016,3,EVOS,ban,2,Fanny
S10R016,3,EVOS,ban,3,Wanwan
S10R016,3,EVOS,ban,4,Benedetta
S10R016,3,EVOS,ban,5,Balmond
S10R016,3,ONIC,pick,1,Esmeralda
S10R016,3,ONIC,pick,2,Baxia
S10R016,3,ONIC,pick,3,Valentina
S10R016,3,ONIC,pick,4,Beatrix
S10R016,3,ONIC,pick,5,Diggie
S10R016,3,ONIC,ban,1,Masha
S10R016,3,ONIC,ban,2,Faramis
S10R016,3,ONIC,ban,3,Phoveus
S10R016,3,ONIC,ban,4,Lunox
S10R016,3,ONIC,ban,5,Yve
S10R017,1,RBL,pick,1,Ruby
S10R017,1,RBL,pick,2,Hayabusa
S10R017,1,RBL,pick,3,Faramis
S10R017,1,RBL,pick,4,Claude
S10R017,1,RBL,pick,5,Mathilda
S10R017,1,RBL,ban,1,Kadita
S10R017,1,RBL,ban,2,Beatrix
S10R017,1,RBL,ban,3,Akai
S10R017,1,RBL,ban,4,Esmeralda
S10R017,1,RBL,ban,5,Paquito
S10R017,1,AURA,pick,1,Chou
S10R017,1,AURA,pick,2,Fanny
S10R017,1,AURA,pick,3,Lylia
S10R017,1,AURA,pick,4,Wanwan
S10R017,1,AURA,pick,5,Lolita
S10R017,1,AURA,ban,1,Valentina
S10R017,1,AURA,ban,2,Julian
S10R017,1,AURA,ban,3,Franco
S10R017,1,AURA,ban,4,Balmond
S10R017,1,AURA,ban,5,Phoveus
S10R017,2,RBL,pick,1,Phoveus
S10R017,2,RBL,pick,2,Esmeralda
S10R017,2,RBL,pick,3,Xavier
S10R017,2,RBL,pick,4,Beatrix
S10R017,2,RBL,pick,5,Ruby
S10R017,2,RBL,ban,1,Kadita
S10R017,2,RBL,ban,2,Faramis
S10R017,2,RBL,ban,3,Akai
S10R017,2,RBL,ban,4,Atlas
S10R017,2,RBL,ban,5,Brody
S10R017,2,AURA,pick,1,Dyrroth
S10R017,2,AURA,pick,2,Fanny
S10R017,2,AURA,pick,3,Yve
S10R017,2,AURA,pick,4,Claude
S10R017,2,AURA,pick,5,Martis
S10R017,2,AURA,ban,1,Wanwan
S10R017,2,AURA,ban,2,Franco
S10R017,2,AURA,ban,3,Valentina
S10R017,2,AURA,ban,4,Balmond
S10R017,2,AURA,ban,5,Julian
S10R017,3,RBL,pick,1,Paquito
S10R017,3,RBL,pick,2,Yi Sun-shin
S10R017,3,RBL,pick,3,Faramis
S10R017,3,RBL,pick,4,Lunox
S10R017,3,RBL,pick,5,Mathilda
S10R017,3,RBL,ban,1,Kadita
S10R017,3,RBL,ban,2,Wanwan
S10R017,3,RBL,ban,3,Akai
S10R017,3,RBL,ban,4,Phoveus
S10R017,3,RBL,ban,5,Aamon
S10R017,3,AURA,pick,1,Esmeralda
S10R017,3,AURA,pick,2,Natan
S10R017,3,AURA,pick,3,Yve
S10R017,3,AURA,pick,4,Claude
S10R017,3,AURA,pick,5,Ruby
S10R017,3,AURA,ban,1,Valentina
S10R017,3,AURA,ban,2,Beatrix
S10R017,3,AURA,ban,3,Franco
S10R017,3,AURA,ban,4,Popol and Kupa
S10R017,3,AURA,ban,5,Brody
S10R018,1,BTR,pick,1,Phoveus
S10R018,1,BTR,pick,2,Karina
S10R018,1,BTR,pick,3,Popol and Kupa
S10R018,1,BTR,pick,4,Beatrix
S10R018,1,BTR,pick,5,Natalia
S10R018,1,BTR,ban,1,Fanny
S10R018,1,BTR,ban,2,Ling
S10R018,1,BTR,ban,3,Wanwan
S10R018,1,BTR,ban,4,Chou
S10R018,1,BTR,ban,5,Claude
S10R018,1,AE,pick,1,Masha
S10R018,1,AE,pick,2,Julian
S10R018,1,AE,pick,3,Valentina
S10R018,1,AE,pick,4,Brody
S10R018,1,AE,pick,5,Ruby
S10R018,1,AE,ban,1,Faramis
S10R018,1,AE,ban,2,Akai
S10R018,1,AE,ban,3,Franco
S10R018,1,AE,ban,4,Paquito
S10R018,1,AE,ban,5,Uranus
S10R018,2,BTR,pick,1,Masha
S10R018,2,BTR,pick,2,Karina
S10R018,2,BTR,pick,3,Xavier
S10R018,2,BTR,pick,4,Beatrix
S10R018,2,BTR,pick,5,Diggie
S10R018,2,BTR,ban,1,Fanny
S10R018,2,BTR,ban,2,Ling
S10R018,2,BTR,ban,3,Natalia
S10R018,2,BTR,ban,4,Popol and Kupa
S10R018,2,BTR,ban,5,Mathilda
S10R018,2,AE,pick,1,Esmeralda
S10R018,2,AE,pick,2,Paquito
S10R018,2,AE,pick,3,Julian
S10R018,2,AE,pick,4,Wanwan
S10R018,2,AE,pick,5,Franco
S10R018,2,AE,ban,1,Faramis
S10R018,2,AE,ban,2,Akai
S10R018,2,AE,ban,3,Valentina
S10R018,2,AE,ban,4,Yve
S10R018,2,AE,ban,5,Lylia
S10R018,3,BTR,pick,1,Esmeralda
S10R018,3,BTR,pick,2,Karina
S10R018,3,BTR,pick,3,Popol and Kupa
S10R018,3,BTR,pick,4,Irithel
S10R018,3,BTR,pick,5,Natalia
S10R018,3,BTR,ban,1,Fanny
S10R018,3,BTR,ban,2,Ling
S10R018,3,BTR,ban,3,Phoveus
S10R018,3,BTR,ban,4,Franco
S10R018,3,BTR,ban,5,Dyrroth
S10R018,3,AE,pick,1,Paquito
S10R018,3,AE,pick,2,Balmond
S10R018,3,AE,pick,3,Julian
S10R018,3,AE,pick,4,Wanwan
S10R018,3,AE,pick,5,Chou
S10R018,3,AE,ban,1,Faramis
S10R018,3,AE,ban,2,Akai
S10R018,3,AE,ban,3,Valentina
S10R018,3,AE,ban,4,Yve
S10R018,3,AE,ban,5,Diggie
S10R019,1,RRQ,pick,1,Gloo
S10R019,1,RRQ,pick,2,Lancelot
S10R019,1,RRQ,pick,3,Faramis
S10R019,1,RRQ,pick,4,Claude
S10R019,1,RRQ,pick,5,Natalia
S10R019,1,RRQ,ban,1,Fanny
S10R019,1,RRQ,ban,2,Wanwan
S10R019,1,RRQ,ban,3,Akai
S10R019,1,RRQ,ban,4,Mathilda
S10R019,1,RRQ,ban,5,Rafaela
S10R019,1,EVOS,pick,1,Paquito
S10R019,1,EVOS,pick,2,Karina
S10R019,1,EVOS,pick,3,Valentina
S10R019,1,EVOS,pick,4,Melissa
S10R019,1,EVOS,pick,5,Estes
S10R019,1,EVOS,ban,1,Franco
S10R019,1,EVOS,ban,2,Yve
S10R019,1,EVOS,ban,3,Balmond
S10R019,1,EVOS,ban,4,Xavier
S10R019,1,EVOS,ban,5,Atlas
S10R019,2,RRQ,pick,1,Paquito
S10R019,2,RRQ,pick,2,Balmond
S10R019,2,RRQ,pick,3,Pharsa
S10R019,2,RRQ,pick,4,Claude
S10R019,2,RRQ,pick,5,Diggie
S10R019,2,RRQ,ban,1,Fanny
S10R019,2,RRQ,ban,2,Wanwan
S10R019,2,RRQ,ban,3,Valentina
S10R019,2,RRQ,ban,4,Estes
S10R019,2,RRQ,ban,5,Selena
S10R019,2,EVOS,pick,1,Esmeralda
S10R019,2,EVOS,pick,2,Akai
S10R019,2,EVOS,pick,3,Xavier
S10R019,2,EVOS,pick,4,Brody
S10R019,2,EVOS,pick,5,Mathilda
S10R019,2,EVOS,ban,1,Franco
S10R019,2,EVOS,ban,2,Yve
S10R019,2,EVOS,ban,3,Faramis
S10R019,2,EVOS,ban,4,Lunox
S10R019,2,EVOS,ban,5,Cecilion
S10R020,1,GEEK,pick,1,Paquito
S10R020,1,GEEK,pick,2,Akai
S10R020,1,GEEK,pick,3,Cecilion
S10R020,1,GEEK,pick,4,Clint
S10R020,1,GEEK,pick,5,Selena
S10R020,1,GEEK,ban,1,Wanwan
S10R020,1,GEEK,ban,2,Valentina
S10R020,1,GEEK,ban,3,Fanny
S10R020,1,GEEK,ban,4,Diggie
S10R020,1,GEEK,ban,5,Julian
S10R020,1,ONIC,pick,1,Masha
S10R020,1,ONIC,pick,2,Ling
S10R020,1,ONIC,pick,3,Chou
S10R020,1,ONIC,pick,4,Beatrix
S10R020,1,ONIC,pick,5,Kadita
S10R020,1,ONIC,ban,1,Natalia
S10R020,1,ONIC,ban,2,Yve
S10R020,1,ONIC,ban,3,Faramis
S10R020,1,ONIC,ban,4,Franco
S10R020,1,ONIC,ban,5,Ruby
S10R020,2,GEEK,pick,1,Esmeralda
S10R020,2,GEEK,pick,2,Julian
S10R020,2,GEEK,pick,3,Cecilion
S10R020,2,GEEK,pick,4,Irithel
S10R020,2,GEEK,pick,5,Kadita
S10R020,2,GEEK,ban,1,Fanny
S10R020,2,GEEK,ban,2,Wanwan
S10R020,2,GEEK,ban,3,Akai
S10R020,2,GEEK,ban,4,Diggie
S10R020,2,GEEK,ban,5,Masha
S10R020,2,ONIC,pick,1,Paquito
S10R020,2,ONIC,pick,2,Balmond
S10R020,2,ONIC,pick,3,Yve
S10R020,2,ONIC,pick,4,Beatrix
S10R020,2,ONIC,pick,5,Mathilda
S10R020,2,ONIC,ban,1,Natalia
S10R020,2,ONIC,ban,2,Valentina
S10R020,2,ONIC,ban,3,Faramis
S10R020,2,ONIC,ban,4,Claude
S10R020,2,ONIC,ban,5,Chou
S10R021,1,RRQ,pick,1,Uranus
S10R021,1,RRQ,pick,2,Paquito
S10R021,1,RRQ,pick,3,Lunox
S10R021,1,RRQ,pick,4,Claude
S10R021,1,RRQ,pick,5,Mathilda
S10R021,1,RRQ,ban,1,Valentina
S10R021,1,RRQ,ban,2,Faramis
S10R021,1,RRQ,ban,3,Phoveus
S10R021,1,RRQ,ban,4,Balmond
S10R021,1,RRQ,ban,5,Barats
S10R021,1,RBL,pick,1,Esmeralda
S10R021,1,RBL,pick,2,Chou
S10R021,1,RBL,pick,3,Yve
S10R021,1,RBL,pick,4,Beatrix
S10R021,1,RBL,pick,5,Rafaela
S10R021,1,RBL,ban,1,Franco
S10R021,1,RBL,ban,2,Akai
S10R021,1,RBL,ban,3,Akai
S10R021,1,RBL,ban,4,Fanny
S10R021,1,RBL,ban,5,Lancelot
S10R021,2,RRQ,pick,1,Esmeralda
S10R021,2,RRQ,pick,2,Benedetta
S10R021,2,RRQ,pick,3,Yve
S10R021,2,RRQ,pick,4,Karrie
S10R021,2,RRQ,pick,5,Diggie
S10R021,2,RRQ,ban,1,Valentina
S10R021,2,RRQ,ban,2,Faramis
S10R021,2,RRQ,ban,3,Dyrroth
S10R021,2,RRQ,ban,4,Cecilion
S10R021,2,RRQ,ban,5,Xavier
S10R021,2,RBL,pick,1,Paquito
S10R021,2,RBL,pick,2,Akai
S10R021,2,RBL,pick,3,Lunox
S10R021,2,RBL,pick,4,Beatrix
S10R021,2,RBL,pick,5,Mathilda
S10R021,2,RBL,ban,1,Franco
S10R021,2,RBL,ban,2,Wanwan
S10R021,2,RBL,ban,3,Fanny
S10R021,2,RBL,ban,4,Balmond
S10R021,2,RBL,ban,5,Popol and Kupa
S10R022,1,AURA,pick,1,Masha
S10R022,1,AURA,pick,2,Aamon
S10R022,1,AURA,pick,3,Faramis
S10R022,1,AURA,pick,4,Clint
S10R022,1,AURA,pick,5,Mathilda
S10R022,1,AURA,ban,1,Wanwan
S10R022,1,AURA,ban,2,Natalia
S10R022,1,AURA,ban,3,Franco
S10R022,1,AURA,ban,4,Julian
S10R022,1,AURA,ban,5,Estes
S10R022,1,GEEK,pick,1,Paquito
S10R022,1,GEEK,pick,2,Balmond
S10R022,1,GEEK,pick,3,Valentina
S10R022,1,GEEK,pick,4,Beatrix
S10R022,1,GEEK,pick,5,Chou
S10R022,1,GEEK,ban,1,Fanny
S10R022,1,GEEK,ban,2,Akai
S10R022,1,GEEK,ban,3,Kadita
S10R022,1,GEEK,ban,4,Yu Zhong
S10R022,1,GEEK,ban,5,Popol and Kupa
S10R022,2,AURA,pick,1,Paquito
S10R022,2,AURA,pick,2,Julian
S10R022,2,AURA,pick,3,Valentina
S10R022,2,AURA,pick,4,Beatrix
S10R022,2,AURA,pick,5,Lolita
S10R022,2,AURA,ban,1,Wanwan
S10R022,2,AURA,ban,2,Natalia
S10R022,2,AURA,ban,3,Yve
S10R022,2,AURA,ban,4,Esmeralda
S10R022,2,AURA,ban,5,Masha
S10R022,2,GEEK,pick,1,Dyrroth
S10R022,2,GEEK,pick,2,Akai
S10R022,2,GEEK,pick,3,Mathilda
S10R022,2,GEEK,pick,4,Claude
S10R022,2,GEEK,pick,5,Chou
S10R022,2,GEEK,ban,1,Kadita
S10R022,2,GEEK,ban,2,Faramis
S10R022,2,GEEK,ban,3,Fanny
S10R022,2,GEEK,ban,4,Diggie
S10R022,2,GEEK,ban,5,Ling
S10R022,3,AURA,pick,1,Esmeralda
S10R022,3,AURA,pick,2,Ling
S10R022,3,AURA,pick,3,Yve
S10R022,3,AURA,pick,4,Beatrix
S10R022,3,AURA,pick,5,Edith
S10R022,3,AURA,ban,1,Wanwan
S10R022,3,AURA,ban,2,Natalia
S10R022,3,AURA,ban,3,Faramis
S10R022,3,AURA,ban,4,Balmond
S10R022,3,AURA,ban,5,Atlas
S10R022,3,GEEK,pick,1,Paquito
S10R022,3,GEEK,pick,2,Chou
S10R022,3,GEEK,pick,3,Valentina
S10R022,3,GEEK,pick,4,Claude
S10R022,3,GEEK,pick,5,Mathilda
S10R022,3,GEEK,ban,1,Fanny
S10R022,3,GEEK,ban,2,Akai
S10R022,3,GEEK,ban,3,Kadita
S10R022,3,GEEK,ban,4,Diggie
S10R022,3,GEEK,ban,5,Julian
S10R023,1,ONIC,pick,1,Paquito
S10R023,1,ONIC,pick,2,Balmond
S10R023,1,ONIC,pick,3,Faramis
S10R023,1,ONIC,pick,4,Claude
S10R023,1,ONIC,pick,5,Mathilda
S10R023,1,ONIC,ban,1,Natalia
S10R023,1,ONIC,ban,2,Valentina
S10R023,1,ONIC,ban,3,Franco
S10R023,1,ONIC,ban,4,Atlas
S10R023,1,ONIC,ban,5,Lolita
S10R023,1,BTR,pick,1,Esmeralda
S10R023,1,BTR,pick,2,Akai
S10R023,1,BTR,pick,3,Lylia
S10R023,1,BTR,pick,4,Wanwan
S10R023,1,BTR,pick,5,Selena
S10R023,1,BTR,ban,1,Fanny
S10R023,1,BTR,ban,2,Ling
S10R023,1,BTR,ban,3,Julian
S10R023,1,BTR,ban,4,Dyrroth
S10R023,1,BTR,ban,5,Diggie
S10R023,2,ONIC,pick,1,Uranus
S10R023,2,ONIC,pick,2,Akai
S10R023,2,ONIC,pick,3,Lylia
S10R023,2,ONIC,pick,4,Beatrix
S10R023,2,ONIC,pick,5,Kadita
S10R023,2,ONIC,ban,1,Natalia
S10R023,2,ONIC,ban,2,Valentina
S10R023,2,ONIC,ban,3,Faramis
S10R023,2,ONIC,ban,4,Popol and Kupa
S10R023,2,ONIC,ban,5,Claude
S10R023,2,BTR,pick,1,Masha
S10R023,2,BTR,pick,2,Paquito
S10R023,2,BTR,pick,3,Julian
S10R023,2,BTR,pick,4,Irithel
S10R023,2,BTR,pick,5,Atlas
S10R023,2,BTR,ban,1,Fanny
S10R023,2,BTR,ban,2,Ling
S10R023,2,BTR,ban,3,Wanwan
S10R023,2,BTR,ban,4,Esmeralda
S10R023,2,BTR,ban,5,Chou
S10R024,1,AURA,pick,1,Paquito
S10R024,1,AURA,pick,2,Aamon
S10R024,1,AURA,pick,3,Valentina
S10R024,1,AURA,pick,4,Beatrix
S10R024,1,AURA,pick,5,Ruby
S10R024,1,AURA,ban,1,Franco
S10R024,1,AURA,ban,2,Wanwan
S10R024,1,AURA,ban,3,Akai
S10R024,1,AURA,ban,4,Claude
S10R024,1,AURA,ban,5,Popol and Kupa
S10R024,1,RRQ,pick,1,Esmeralda
S10R024,1,RRQ,pick,2,Chou
S10R024,1,RRQ,pick,3,Yve
S10R024,1,RRQ,pick,4,Irithel
S10R024,1,RRQ,pick,5,Masha
S10R024,1,RRQ,ban,1,Fanny
S10R024,1,RRQ,ban,2,Kadita
S10R024,1,RRQ,ban,3,Faramis
S10R024,1,RRQ,ban,4,Balmond
S10R024,1,RRQ,ban,5,Baxia
S10R024,2,AURA,pick,1,Paquito
S10R024,2,AURA,pick,2,Esmeralda
S10R024,2,AURA,pick,3,Valentina
S10R024,2,AURA,pick,4,Beatrix
S10R024,2,AURA,pick,5,Ruby
S10R024,2,AURA,ban,1,Franco
S10R024,2,AURA,ban,2,Wanwan
S10R024,2,AURA,ban,3,Akai
S10R024,2,AURA,ban,4,Natalia
S10R024,2,AURA,ban,5,Irithel
S10R024,2,RRQ,pick,1,Masha
S10R024,2,RRQ,pick,2,Ling
S10R024,2,RRQ,pick,3,Yve
S10R024,2,RRQ,pick,4,Brody
S10R024,2,RRQ,pick,5,Chou
S10R024,2,RRQ,ban,1,Fanny
S10R024,2,RRQ,ban,2,Kadita
S10R024,2,RRQ,ban,3,Faramis
S10R024,2,RRQ,ban,4,Balmond
S10R024,2,RRQ,ban,5,Baxia
S10R025,1,EVOS,pick,1,Esmeralda
S10R025,1,EVOS,pick,2,Balmond
S10R025,1,EVOS,pick,3,Valentina
S10R025,1,EVOS,pick,4,Brody
S10R025,1,EVOS,pick,5,Mathilda
S10R025,1,EVOS,ban,1,Natalia
S10R025,1,EVOS,ban,2,Beatrix
S10R025,1,EVOS,ban,3,Julian
S10R025,1,EVOS,ban,4,Chou
S10R025,1,EVOS,ban,5,Atlas
S10R025,1,AE,pick,1,Paquito
S10R025,1,AE,pick,2,Fanny
S10R025,1,AE,pick,3,Lunox
S10R025,1,AE,pick,4,Popol and Kupa
S10R025,1,AE,pick,5,Lolita
S10R025,1,AE,ban,1,Akai
S10R025,1,AE,ban,2,Wanwan
S10R025,1,AE,ban,3,Faramis
S10R025,1,AE,ban,4,Khufra
S10R025,1,AE,ban,5,Ruby
S10R025,2,EVOS,pick,1,Esmeralda
S10R025,2,EVOS,pick,2,Fanny
S10R025,2,EVOS,pick,3,Lunox
S10R025,2,EVOS,pick,4,Claude
S10R025,2,EVOS,pick,5,Franco
S10R025,2,EVOS,ban,1,Natalia
S10R025,2,EVOS,ban,2,Paquito
S10R025,2,EVOS,ban,3,Valentina
S10R025,2,EVOS,ban,4,Dyrroth
S10R025,2,EVOS,ban,5,Balmond
S10R025,2,AE,pick,1,Uranus
S10R025,2,AE,pick,2,Ling
S10R025,2,AE,pick,3,Julian
S10R025,2,AE,pick,4,Brody
S10R025,2,AE,pick,5,Khufra
S10R025,2,AE,ban,1,Akai
S10R025,2,AE,ban,2,Wanwan
S10R025,2,AE,ban,3,Faramis
S10R025,2,AE,ban,4,Yve
S10R025,2,AE,ban,5,Chou
S10R025,3,EVOS,pick,1,Esmeralda
S10R025,3,EVOS,pick,2,Fanny
S10R025,3,EVOS,pick,3,Cecilion
S10R025,3,EVOS,pick,4,Claude
S10R025,3,EVOS,pick,5,Chou
S10R025,3,EVOS,ban,1,Natalia
S10R025,3,EVOS,ban,2,Paquito
S10R025,3,EVOS,ban,3,Valentina
S10R025,3,EVOS,ban,4,Dyrroth
S10R025,3,EVOS,ban,5,Balmond
S10R025,3,AE,pick,1,Masha
S10R025,3,AE,pick,2,Ling
S10R025,3,AE,pick,3,Julian
S10R025,3,AE,pick,4,Brody
S10R025,3,AE,pick,5,Ruby
S10R025,3,AE,ban,1,Akai
S10R025,3,AE,ban,2,Wanwan
S10R025,3,AE,ban,3,Faramis
S10R025,3,AE,ban,4,Yve
S10R025,3,AE,ban,5,Lylia
S10R026,1,GEEK,pick,1,Esmeralda
S10R026,1,GEEK,pick,2,Akai
S10R026,1,GEEK,pick,3,Selena
S10R026,1,GEEK,pick,4,Claude
S10R026,1,GEEK,pick,5,Ruby
S10R026,1,GEEK,ban,1,Faramis
S10R026,1,GEEK,ban,2,Franco
S10R026,1,GEEK,ban,3,Wanwan
S10R026,1,GEEK,ban,4,Diggie
S10R026,1,GEEK,ban,5,Balmond
S10R026,1,BTR,pick,1,Paquito
S10R026,1,BTR,pick,2,Ling
S10R026,1,BTR,pick,3,Julian
S10R026,1,BTR,pick,4,Beatrix
S10R026,1,BTR,pick,5,Lolita
S10R026,1,BTR,ban,1,Fanny
S10R026,1,BTR,ban,2,Natalia
S10R026,1,BTR,ban,3,Valentina
S10R026,1,BTR,ban,4,Yve
S10R026,1,BTR,ban,5,Lylia
S10R026,2,GEEK,pick,1,Esmeralda
S10R026,2,GEEK,pick,2,Akai
S10R026,2,GEEK,pick,3,Selena
S10R026,2,GEEK,pick,4,Beatrix
S10R026,2,GEEK,pick,5,Chou
S10R026,2,GEEK,ban,1,Faramis
S10R026,2,GEEK,ban,2,Wanwan
S10R026,2,GEEK,ban,3,Franco
S10R026,2,GEEK,ban,4,Balmond
S10R026,2,GEEK,ban,5,Atlas
S10R026,2,BTR,pick,1,Paquito
S10R026,2,BTR,pick,2,Julian
S10R026,2,BTR,pick,3,Angela
S10R026,2,BTR,pick,4,Claude
S10R026,2,BTR,pick,5,Masha
S10R026,2,BTR,ban,1,Fanny
S10R026,2,BTR,ban,2,Natalia
S10R026,2,BTR,ban,3,Valentina
S10R026,2,BTR,ban,4,Yve
S10R026,2,BTR,ban,5,Lylia
S10R026,3,GEEK,pick,1,Esmeralda
S10R026,3,GEEK,pick,2,Chou
S10R026,3,GEEK,pick,3,Valentina
S10R026,3,GEEK,pick,4,Bruno
S10R026,3,GEEK,pick,5,Natalia
S10R026,3,GEEK,ban,1,Franco
S10R026,3,GEEK,ban,2,Faramis
S10R026,3,GEEK,ban,3,Wanwan
S10R026,3,GEEK,ban,4,Popol and Kupa
S10R026,3,GEEK,ban,5,Yve
S10R026,3,BTR,pick,1,Paquito
S10R026,3,BTR,pick,2,Baxia
S10R026,3,BTR,pick,3,Julian
S10R026,3,BTR,pick,4,Brody
S10R026,3,BTR,pick,5,Selena
S10R026,3,BTR,ban,1,Fanny
S10R026,3,BTR,ban,2,Akai
S10R026,3,BTR,ban,3,Beatrix
S10R026,3,BTR,ban,4,Balmond
S10R026,3,BTR,ban,5,Claude
S10R027,1,RBL,pick,1,Esmeralda
